Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category
"Runnymede, Swansea",43.6515706,-79.4844499,4d4c6033e1ec6dcb878bd875,Shakey's Original Bar & Grill,43.6507708866875,-79.47758071386558,Gastropub
"Runnymede, Swansea",43.6515706,-79.4844499,51439564e4b0df0d66a5267e,Queen Margherita,43.65822425389276,-79.48803424201802,Pizza Place
"Runnymede, Swansea",43.6515706,-79.4844499,4af74251f964a520ba0722e3,Starbucks,43.651395,-79.47599,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4bb76b33d535b7132b77dd21,Bloor & Kennedy Flower Shop,43.65142711461149,-79.47529492449927,Flower Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4f77179ee4b0d69368ca5529,Patisserie 27,43.65835465149958,-79.48813736310686,Bakery
"Runnymede, Swansea",43.6515706,-79.4844499,4b23e094f964a520e65b24e3,COBS Bread,43.651347693482606,-79.4756394651729,Bakery
"Runnymede, Swansea",43.6515706,-79.4844499,4ad4c05ff964a52003f720e3,Old Mill Toronto,43.651011078509626,-79.49322209020357,American Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,5824a5305309361c4ad317de,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,4d101ae29302a35dde45796e,Ali Baba's,43.65100956228928,-79.4771792559058,Falafel Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,525e1812498e2c14b4d80b8b,Bukhara indian cuisine,43.65110529992475,-79.47710362509072,Indian Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,595f98076cf01a44b376679d,Lit Cafe + Bar,43.651378942423236,-79.47538026986466,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4b5a0559f964a5203ba828e3,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
"Runnymede, Swansea",43.6515706,-79.4844499,508d4771e4b0661bf55bc6c2,The Works Gourmet Burger Bistro,43.650735,-79.47744,Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,4dbc8f5a4df044e524e81846,Humber Cinema,43.64911832002547,-79.48481789910943,Indie Movie Theater
"Runnymede, Swansea",43.6515706,-79.4844499,4bf8186babdaef3b819ea184,Coffee Culture Cafe & Eatery,43.6583591813047,-79.48797103929881,Café
"Runnymede, Swansea",43.6515706,-79.4844499,529139a111d2c233d7ae2851,Java Joe's,43.650424,-79.479755,Café
"Runnymede, Swansea",43.6515706,-79.4844499,4dc999a0ae602be5e00a3a8b,Subway,43.65032586649614,-79.48092125061991,Sandwich Place
"Runnymede, Swansea",43.6515706,-79.4844499,4b6471a2f964a5209db32ae3,TD Canada Trust,43.651284593586276,-79.47659432888031,Bank
"Runnymede, Swansea",43.6515706,-79.4844499,57a529f9cd106ad949856d60,Woody's Burgers Bar and Grill,43.657862,-79.487644,Burger Joint
"Runnymede, Swansea",43.6515706,-79.4844499,5389345e498e7b711dcff942,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4b772419f964a5208e812ee3,LCBO,43.651707310433466,-79.47427796129955,Liquor Store
"Runnymede, Swansea",43.6515706,-79.4844499,4b5328a0f964a520a59027e3,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
"Runnymede, Swansea",43.6515706,-79.4844499,4ce69673fe90a35d3700370e,Timothy's World Coffee,43.651525223699124,-79.47495742997707,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4b264649f964a520be7924e3,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4e4941701f6e29f10dc9ca5b,Crème Fraîche Market Cafe,43.65939928714543,-79.4827752569972,Café
"Runnymede, Swansea",43.6515706,-79.4844499,4fca5cc9e4b0c1168226c1aa,Souvlaki Hut,43.65154441668675,-79.47453931478424,Greek Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,4ae9f27af964a520e5b721e3,Swan & Firkin,43.651217856234474,-79.47580613516895,Pub
"Runnymede, Swansea",43.6515706,-79.4844499,4bfafb67ab180f47ce3bb3ce,Tim Hortons,43.65811047637139,-79.48817633158475,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4af6185af964a5201c0122e3,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
"Runnymede, Swansea",43.6515706,-79.4844499,4bbccec78ec3d13a82421b28,Pizza Pizza,43.650891010950225,-79.47713449187698,Pizza Place
"Runnymede, Swansea",43.6515706,-79.4844499,4f4d063be4b05dbcead0e8af,Tim Hortons,43.65196934177635,-79.47351872923718,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4b7c1b9cf964a5205c7d2fe3,Second Cup,43.650136727534054,-79.48079476951547,Café
"Runnymede, Swansea",43.6515706,-79.4844499,4b54fef2f964a52016d727e3,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
"Runnymede, Swansea",43.6515706,-79.4844499,4c27919dc11dc9b66cca2a24,York Old Mill Tennis Club,43.64944959572766,-79.48497810712321,Tennis Court
"Runnymede, Swansea",43.6515706,-79.4844499,4b3b88fcf964a520597525e3,Classico,43.649194,-79.484699,Pizza Place
"Runnymede, Swansea",43.6515706,-79.4844499,4ae3928cf964a520ce9621e3,My Place - a Canadian Pub,43.64845840072295,-79.48518749174133,Pub
"Runnymede, Swansea",43.6515706,-79.4844499,4b4a0e9bf964a5202f7926e3,Supper Solved,43.64878101033567,-79.48523252831198,Restaurant
"Runnymede, Swansea",43.6515706,-79.4844499,591133b1286fda16f50945b9,West End Mamas,43.6487032,-79.484919,Health Food Store
"Runnymede, Swansea",43.6515706,-79.4844499,57dd9347cd10fabfa7c7fa62,The Coffee Bouquets,43.648785,-79.48594,Coffee Shop
"Runnymede, Swansea",43.6515706,-79.4844499,4ba7867af964a520909a39e3,Think Fitness,43.64796649019104,-79.48646216806426,Gym
"Runnymede, Swansea",43.6515706,-79.4844499,4b0f3355f964a5204d6023e3,Shoppers Drug Mart,43.651105,-79.476428,Pharmacy
"Runnymede, Swansea",43.6515706,-79.4844499,4b7b61c1f964a52003612fe3,Swansea School of Dance,43.64807706026409,-79.47900494041677,Dance Studio
"Runnymede, Swansea",43.6515706,-79.4844499,4ce31a82910ea1cd1701747b,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
"Runnymede, Swansea",43.6515706,-79.4844499,4de42e282271bfb844c51bb1,The Humber River,43.64776269048655,-79.49024625771679,River
"Runnymede, Swansea",43.6515706,-79.4844499,4c9d225b54c8a1cdf9c4804b,The Spa at The Old Mill,43.650823685687385,-79.49319046516692,Spa
"Runnymede, Swansea",43.6515706,-79.4844499,558b3046498e76bdaa1f0bf4,Annette Village Farmer's Market,43.65922482942232,-79.48429883960095,Market
"Runnymede, Swansea",43.6515706,-79.4844499,4ae335e6f964a520b49121e3,Old Mill Subway Station,43.64989189122272,-79.49532242819866,Metro Station
"Runnymede, Swansea",43.6515706,-79.4844499,5d2b696c06e522002306aba7,RGLR,43.65999,-79.480636,Coffee Shop
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4cdc8e53d4ecb1f7843c8048,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476,Chinese Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,52d710b811d2a34615719f82,Chris Jerk Caribbean Bistro,43.78966017950965,-79.30234015939422,Caribbean Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b5a2bf2f964a520deb128e3,Remezzo Italian Bistro,43.778649,-79.308264,Italian Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b918661f964a520d5c233e3,Shoppers Drug Mart,43.785077,-79.310585,Pharmacy
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,51e2d3a2498e834f5b4f0f23,Eight Noodles,43.77823412485005,-79.30829897588661,Noodle House
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,56fdaefd498e27417498764c,Kub Khao,43.780437780734204,-79.2998370364667,Thai Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,5233913e11d21573b76a18bb,Mexico Lindo,43.78967248662377,-79.30269764604577,Mexican Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b99292bf964a520cc6535e3,Hunter's Pizza,43.78999290423782,-79.30245344141314,Greek Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b16bf72f964a520e4bc23e3,Red Lobster,43.778415,-79.311773,Seafood Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4c462224f5aee21e63841758,TD Canada Trust,43.7791686,-79.3036167,Bank
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,501e92f5e4b075c1f0a4345d,Congee Queen 皇后名粥,43.78391001318973,-79.292318876117,Cantonese Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4bd20fc5caff9521caf8d1f0,Burger King,43.783653,-79.292935,Fast Food Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4c452518429a0f475ccf491e,Petro-Canada,43.779337,-79.307682,Gas Station
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,53e3b485498e290e523d26a0,Subway,43.777982578287315,-79.30876400805948,Sandwich Place
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4cbf6c6fb6c4224b8605f394,RBC Royal Bank,43.78193630274129,-79.29257992750672,Bank
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,55df8b85498e0f5928e3e054,Popeyes Louisiana Kitchen,43.780476,-79.29846,Fried Chicken Joint
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4e2b4705d164223a69808a57,Little Caesars Pizza,43.78056271894292,-79.2986242771319,Pizza Place
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4e0150c47d8beaa1649f749f,KFC,43.7804,-79.3007,Fast Food Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4f2d552fe4b059914ee52d8a,Subway,43.78372820713397,-79.2928731337006,Sandwich Place
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4e5d1badd164ced553f3a8da,Bong Lua,43.789954654498054,-79.30242105594982,Vietnamese Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,5b81c671acc5f5002d325449,Tim Hortons,43.79000633016643,-79.30307375811407,Coffee Shop
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b1f0a64f964a520322324e3,Tim Hortons,43.78526986575023,-79.30998623371119,Coffee Shop
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4ee2c2ae0e011d52448b03e5,Warden Ave. & Sheppard Ave. E,43.77850036394506,-79.30767709893647,Intersection
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4d59b20a1d6cf04d201d3afe,Rexall,43.7809,-79.298764,Pharmacy
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4d8524e681fdb1f7a4d40bc0,Circle K,43.7809377,-79.2986338,Convenience Store
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4c6de1ace6b7b1f7d842ab8e,Gusto Pizza,43.78360724036883,-79.29898327417831,Pizza Place
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4cdd55d1d549548106c046b2,Rexall,43.78073190083844,-79.2982568317862,Pharmacy
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4f847be8e4b08afde296073a,Warden Mart Dollar & Smoke Shop,43.784852492939144,-79.31041849358408,Convenience Store
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,50424239e4b072dc96441317,Warden Ave & Huntingwood Dr,43.78678148296599,-79.30840407651415,Intersection
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4cf45a50e942548197927ac5,Vradenburg Park,43.77615981852972,-79.30775739778356,Park
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4ad4c064f964a52085f820e3,Tam O'Shanter Golf Course,43.78692872451217,-79.29941253293568,Golf Course
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b22d932f964a520af4e24e3,Tim Hortons,43.7838083,-79.293351,Coffee Shop
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4bf461a36a31d13a3bb2952e,A K Sports Cards & Comics,43.784034,-79.293109,Hobby Shop
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4d1630ec81cea35d3427dfec,Wei's Taiwenese Food,43.78996974670163,-79.30242004048762,Taiwanese Restaurant
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4bb79df253649c74e3fa45fb,Kin Kin Bakery,43.783808621101535,-79.2928468596051,Bakery
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4d2e32d1a6df6dcb68f4d67a,Just Games,43.78404925116477,-79.29281934114317,Video Game Store
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,5256ff6c11d2b696758f23fd,Bulk Barn,43.78199819558415,-79.29232350703903,Market
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4e403ed7b0fb875af88612d6,M&M Food Market,43.78389082188091,-79.29248574740865,Grocery Store
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4bb652212f70c9b6083c8530,Bridlewood Park,43.78299262890581,-79.31661128997803,Park
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4adcb343f964a520e32e21e3,Summerhill Market,43.68626482142425,-79.37545823237794,Grocery Store
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,52b1e6a8498e43e8f94b4b25,9bars,43.68865967473641,-79.3919401630648,Café
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4adc5a0bf964a520d12b21e3,The Bagel House,43.68737388880937,-79.39369634343205,Bagel Shop
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b15383bf964a52079a923e3,Capocaccia Café,43.68591480236428,-79.39330539038971,Italian Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bf031dcf831c928eab401f2,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bc0d290920eb713dda1192c,Rosehill Reservoir,43.68630352898223,-79.38813304564451,Park
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4dfe2d6d185009bba4df0672,Moore Park Ravine,43.69187857154135,-79.37366724014282,Park
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4aea3276f964a52019ba21e3,Sobeys Urban Fresh St. Clair,43.688479,-79.390769,Grocery Store
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bee9a19e8c3c92897d89892,Vita Integrative Health Clinic,43.68949970008044,-79.39474412970407,Chiropractor
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,52acedc011d2bf5586251c3c,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,51ed6984498e310ecb40a46f,Aroma Espresso Bar,43.68714526310894,-79.39352053736978,Café
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4af379edf964a52002ee21e3,Moksha Yoga Uptown,43.68879873115129,-79.39448444489447,Yoga Studio
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ad4c05ef964a520aaf620e3,Mount Pleasant Cemetery,43.69738410694061,-79.38628568091416,Cemetery
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,5a119e738a6f175e860cac17,Mary Be Kitchen,43.687708,-79.395062,Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4beb62fa6295c9b6f7bd8708,Spiga,43.686392572989696,-79.3933537239149,Italian Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b0dc067f964a5206b4f23e3,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,508046d819a95ab643d68731,Sunny Morning Breakfast & Lunch,43.68651181729649,-79.39350718774527,Breakfast Spot
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ade53eef964a5200c7521e3,Sushi Garden,43.68988255810127,-79.39490102169809,Sushi Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b59dc68f964a520949c28e3,Boccone Deli Cafe & Pizza,43.68642063905161,-79.39344268093778,Italian Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,52c88ab711d22e372f645af6,Kwan Restaurant,43.688737166789785,-79.39435863931413,Cantonese Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b3e408ff964a5202f9a25e3,Hero Certified Burgers,43.687117820671794,-79.39355904327628,Burger Joint
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,58b5b8b81174203467ef8f1b,Baklawa Queen,43.686734,-79.393558,Bakery
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ade2eeff964a520b07321e3,Starbucks,43.688467,-79.393801,Coffee Shop
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b01f454f964a520cd4622e3,GoodLife Fitness,43.689617053158216,-79.39469469920937,Gym
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,5463a3b5498ea3c6bc10c713,Schnitzel HUB,43.687378678206514,-79.39368318065463,German Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b7030a7f964a520d60a2de3,Shoppers Drug Mart,43.689255,-79.394496,Pharmacy
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ae71a7bf964a52071a821e3,Swiss Chalet,43.68956414569206,-79.39489933175645,Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b69b8ddf964a52000b02be3,Suki Japanese Cuisine,43.68866817066987,-79.3918540007956,Japanese Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bcb61d368f976b0e0f96083,Nove Trattoria,43.68679543165231,-79.39360906397091,Italian Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,56998f0d498eb2bf8d10cd06,Barnsteiner's,43.685881,-79.39322,Modern European Restaurant
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bb0200cf964a52090383ce3,Pure Fitness,43.693006599930136,-79.38778127126965,Gym
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b089cdbf964a520720f23e3,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4af5d177f964a52042fd21e3,Second Cup,43.688257261406534,-79.39377786984645,Coffee Shop
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,5be9d391d41bb700391ae899,Loblaws St. Clair And Yonge,43.688569,-79.394034,Grocery Store
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4fb28c1c754a03b0bbc5a754,Summerhill,43.68297580449009,-79.38912269014948,Neighborhood
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ae71ecef964a5209ea821e3,Subway,43.688901172019094,-79.39469890712178,Sandwich Place
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4c02943e0d0e0f475549019a,Subway,43.6886981251478,-79.392031084113,Sandwich Place
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,55452227498e0032a34a88fb,Midtown Gastro Hub,43.69003476292464,-79.3948531473005,Gastropub
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b70a0d0f964a52024262de3,Starbucks,43.686152,-79.392874,Coffee Shop
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,588d1d78a149261a47e1236d,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ae21c6ff964a520d38a21e3,GoodLife Fitness Toronto Yonge and St Clair,43.688484,-79.393781,Gym
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b4b8601f964a5201c9f26e3,Second Cup,43.689814161995294,-79.39481084620539,Coffee Shop
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4db7452da86ed8d46c7117f9,Loring-Wyle Parkette,43.690270427217385,-79.3834375880377,Park
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ba8f4bef964a5208ffd39e3,TD Canada Trust,43.68831188747696,-79.39384818077093,Bank
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ad4c05cf964a5201af620e3,Scallywags,43.687981749962695,-79.39467568457059,Pub
